id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted,name
58415,Sales & Marketing,region_7,Bachelor's,m,other,1,45,4,5,0,0,50,0,employee_58415
71763,Sales & Marketing,region_15,Bachelor's,f,other,1,30,1,6,0,0,47,0,employee_71763
62742,Finance,region_32,Bachelor's,m,sourcing,1,28,2,4,0,0,59,0,employee_62742
33619,Technology,region_2,Master's & above,m,sourcing,1,46,5,10,1,0,76,0,employee_33619
41212,Procurement,region_7,Bachelor's,m,sourcing,1,27,2,2,0,0,69,0,employee_41212
40204,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,34,2,5,0,0,47,0,employee_40204
59131,Analytics,region_19,Bachelor's,m,sourcing,2,32,5,3,1,0,86,0,employee_59131
12559,Operations,region_22,Bachelor's,f,other,1,35,5,10,0,0,63,0,employee_12559
30433,Procurement,region_27,Bachelor's,m,other,1,36,4,3,1,0,66,0,employee_30433
13150,Procurement,region_2,Master's & above,f,other,1,58,1,13,0,0,70,0,employee_13150
9616,Finance,region_31,Bachelor's,m,other,1,29,4,4,0,0,57,0,employee_9616
26563,Procurement,region_2,Bachelor's,f,referred,1,33,3,3,1,0,67,0,employee_26563
38331,Operations,region_16,Bachelor's,f,other,1,32,5,6,0,0,62,0,employee_38331
18651,Legal,region_22,Below Secondary,m,other,1,25,5,2,1,0,59,0,employee_18651
45004,Procurement,region_13,Bachelor's,m,other,4,41,2,9,0,0,68,0,employee_45004
11892,Procurement,region_12,Bachelor's,f,other,1,25,,1,1,0,69,0,employee_11892
16859,Analytics,region_2,Master's & above,m,other,1,50,1,7,0,1,79,0,employee_16859
26107,Sales & Marketing,region_26,Bachelor's,m,other,1,30,1,7,0,0,53,0,employee_26107
22511,Technology,region_24,Bachelor's,m,sourcing,1,28,,1,0,0,81,0,employee_22511
22865,Analytics,region_20,Master's & above,m,other,1,40,5,5,0,1,83,1,employee_22865
67467,Finance,region_2,Below Secondary,f,other,1,26,3,2,0,0,61,0,employee_67467
2268,Technology,region_13,Bachelor's,m,other,1,35,5,8,1,0,81,0,employee_2268
33517,Sales & Marketing,region_7,Master's & above,m,other,1,37,3,7,1,0,52,0,employee_33517
27605,Operations,region_22,Master's & above,m,other,1,34,3,3,0,0,75,1,employee_27605
69349,Operations,region_8,Bachelor's,m,sourcing,1,25,3,2,0,0,57,0,employee_69349
45496,Sales & Marketing,region_2,,m,other,1,22,5,2,0,0,62,1,employee_45496
66262,Procurement,region_2,Bachelor's,f,other,2,26,5,2,1,0,68,1,employee_66262
55425,Technology,region_2,Bachelor's,f,other,1,31,4,7,1,0,80,0,employee_55425
29543,Finance,region_2,Bachelor's,m,sourcing,4,31,5,3,1,0,60,0,employee_29543
36547,Analytics,region_25,Bachelor's,m,sourcing,1,32,3,6,1,0,86,0,employee_36547
11205,Sales & Marketing,region_19,Bachelor's,m,sourcing,1,36,5,8,0,0,48,0,employee_11205
469,Technology,region_2,Bachelor's,f,sourcing,1,57,3,19,0,0,81,0,employee_469
44703,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,42,4,9,0,0,51,0,employee_44703
14847,Sales & Marketing,region_20,Bachelor's,m,other,1,28,3,3,0,0,48,0,employee_14847
43689,Analytics,region_12,Bachelor's,m,sourcing,2,33,4,3,1,0,86,0,employee_43689
72157,Analytics,region_2,Bachelor's,m,sourcing,1,41,3,3,0,0,86,0,employee_72157
74579,Operations,region_2,Below Secondary,m,other,2,26,,1,0,0,61,0,employee_74579
51544,Procurement,region_12,Bachelor's,f,other,1,32,5,5,0,1,84,1,employee_51544
5128,Operations,region_2,,m,other,1,48,3,8,0,0,57,0,employee_5128
37952,Operations,region_26,Master's & above,m,other,1,41,3,7,0,0,58,0,employee_37952
39914,Technology,region_2,Master's & above,m,other,1,31,5,4,1,0,82,0,employee_39914
74332,Sales & Marketing,region_26,Bachelor's,m,other,1,37,4,5,0,0,54,0,employee_74332
42886,Analytics,region_29,Bachelor's,m,other,1,30,1,4,0,0,84,0,employee_42886
53988,Finance,region_2,Below Secondary,m,other,1,26,5,2,1,0,60,0,employee_53988
49775,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,44,5,11,0,0,42,0,employee_49775
66965,Operations,region_7,Bachelor's,f,sourcing,1,44,3,10,0,0,60,0,employee_66965
70197,R&D,region_22,Master's & above,m,other,1,30,4,2,1,0,96,1,employee_70197
66210,Operations,region_22,Below Secondary,m,other,1,24,3,2,0,0,59,0,employee_66210
71008,Sales & Marketing,region_27,Bachelor's,m,other,1,40,1,10,0,0,49,0,employee_71008
52132,Technology,region_11,Master's & above,m,other,1,32,3,5,0,0,80,0,employee_52132
72604,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,40,5,7,0,0,53,0,employee_72604
66802,Technology,region_7,Below Secondary,f,other,2,24,4,3,1,0,78,0,employee_66802
55730,Sales & Marketing,region_26,Bachelor's,m,other,1,45,4,15,0,0,64,1,employee_55730
8284,Sales & Marketing,region_2,Bachelor's,f,other,1,34,5,5,0,0,60,1,employee_8284
69715,Operations,region_2,,f,other,1,58,4,18,1,0,60,0,employee_69715
36117,Technology,region_24,Bachelor's,m,sourcing,1,35,3,7,0,0,82,0,employee_36117
56139,Sales & Marketing,region_16,,m,other,1,24,4,2,0,0,51,0,employee_56139
15924,Sales & Marketing,region_23,Bachelor's,m,other,1,35,2,8,0,0,48,0,employee_15924
41776,Technology,region_23,Bachelor's,m,sourcing,1,31,1,2,0,0,81,0,employee_41776
25949,Operations,region_29,Bachelor's,m,other,1,33,3,5,0,0,60,0,employee_25949
51509,HR,region_2,Master's & above,f,sourcing,1,44,3,14,0,0,47,0,employee_51509
36936,Sales & Marketing,region_28,,m,other,1,24,2,2,1,0,52,1,employee_36936
25572,Procurement,region_2,Bachelor's,m,other,2,34,2,10,0,0,69,0,employee_25572
11337,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,37,5,2,0,0,54,0,employee_11337
34965,Operations,region_26,Bachelor's,m,other,2,31,3,4,0,0,63,0,employee_34965
38318,Procurement,region_19,Bachelor's,m,other,1,32,3,8,0,0,69,0,employee_38318
60969,Operations,region_2,Bachelor's,f,other,1,33,5,7,1,0,57,0,employee_60969
72765,Operations,region_2,,f,sourcing,1,53,3,11,0,0,57,0,employee_72765
16951,Operations,region_22,Bachelor's,m,sourcing,2,37,5,4,1,0,57,0,employee_16951
54416,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,30,2,5,0,0,49,0,employee_54416
4585,Analytics,region_15,Bachelor's,m,sourcing,1,35,5,3,1,0,81,0,employee_4585
64140,Technology,region_11,Bachelor's,m,sourcing,1,32,3,4,0,0,80,0,employee_64140
35746,Operations,region_15,Bachelor's,m,sourcing,1,45,3,9,0,0,61,0,employee_35746
6587,Procurement,region_13,Bachelor's,m,other,1,29,,1,0,0,69,0,employee_6587
1901,Sales & Marketing,region_4,Bachelor's,m,sourcing,2,31,3,4,0,0,53,0,employee_1901
56849,Technology,region_15,Bachelor's,m,sourcing,2,34,3,8,0,0,80,0,employee_56849
56233,Analytics,region_22,Bachelor's,f,other,1,24,,1,1,0,86,0,employee_56233
15844,Operations,region_3,Master's & above,f,other,1,31,5,7,1,0,59,0,employee_15844
1497,Sales & Marketing,region_10,Master's & above,f,other,1,37,3,6,1,0,47,0,employee_1497
11488,Sales & Marketing,region_7,Master's & above,m,other,1,42,3,12,0,0,48,0,employee_11488
59616,Procurement,region_4,Master's & above,m,other,1,40,3,6,0,0,72,0,employee_59616
9002,Operations,region_2,Bachelor's,m,sourcing,1,37,5,5,1,0,64,0,employee_9002
63753,Operations,region_22,Bachelor's,m,other,1,50,3,8,0,0,57,0,employee_63753
9192,Operations,region_21,Bachelor's,m,other,1,28,,1,0,0,61,0,employee_9192
30143,HR,region_2,Master's & above,f,referred,1,57,3,13,0,0,53,0,employee_30143
23360,Sales & Marketing,region_28,Master's & above,m,other,2,42,2,10,0,0,46,0,employee_23360
53301,Operations,region_2,Master's & above,m,sourcing,1,34,3,8,0,0,61,0,employee_53301
29073,Operations,region_2,Bachelor's,f,sourcing,1,34,5,8,1,0,54,0,employee_29073
36460,Operations,region_13,Bachelor's,m,other,1,29,,1,0,0,62,0,employee_36460
3171,Operations,region_4,Master's & above,f,referred,1,32,4,7,1,0,59,0,employee_3171
55062,Operations,region_7,Bachelor's,f,sourcing,1,27,5,2,0,0,61,0,employee_55062
64798,Analytics,region_22,Bachelor's,m,other,3,30,,1,1,0,83,0,employee_64798
7908,Technology,region_33,Master's & above,m,other,1,46,3,17,0,0,83,0,employee_7908
70048,Sales & Marketing,region_1,Master's & above,m,other,1,37,3,10,1,0,49,1,employee_70048
63757,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,48,4,13,0,0,52,0,employee_63757
19046,Technology,region_2,Bachelor's,m,other,1,40,5,12,1,0,84,0,employee_19046
37427,Technology,region_20,Bachelor's,m,other,1,32,3,6,0,0,73,0,employee_37427
58138,Sales & Marketing,region_20,Bachelor's,m,other,1,33,1,7,0,0,48,0,employee_58138
68064,Procurement,region_23,Bachelor's,f,other,1,35,3,6,0,0,66,0,employee_68064
6711,Sales & Marketing,region_6,,m,sourcing,1,23,3,2,0,0,51,0,employee_6711
51002,Analytics,region_15,Master's & above,m,other,1,32,3,4,0,0,86,0,employee_51002
5132,Operations,region_2,Bachelor's,m,sourcing,4,31,3,6,0,0,59,0,employee_5132
15801,Operations,region_26,Bachelor's,f,other,1,40,4,13,0,0,60,0,employee_15801
47265,Procurement,region_2,Master's & above,m,other,1,43,2,7,0,0,70,0,employee_47265
26798,Operations,region_32,Master's & above,m,other,1,38,3,6,0,0,60,0,employee_26798
72203,Sales & Marketing,region_7,Bachelor's,m,other,1,36,5,8,0,0,49,0,employee_72203
46862,Procurement,region_7,Master's & above,m,other,1,49,5,20,1,0,65,0,employee_46862
75629,Sales & Marketing,region_22,Bachelor's,f,sourcing,1,32,1,4,0,0,50,0,employee_75629
10452,Analytics,region_2,Bachelor's,m,other,2,26,3,2,0,0,91,0,employee_10452
37017,Analytics,region_7,Bachelor's,m,sourcing,1,55,3,18,0,0,87,0,employee_37017
76427,HR,region_22,Master's & above,f,other,1,35,3,5,0,0,50,0,employee_76427
46925,Operations,region_9,Master's & above,f,other,1,36,4,6,1,0,59,0,employee_46925
43828,Sales & Marketing,region_30,Bachelor's,m,other,1,29,5,4,1,0,45,0,employee_43828
58383,Procurement,region_4,Bachelor's,m,other,1,46,3,19,1,0,72,0,employee_58383
20660,R&D,region_27,Bachelor's,m,sourcing,2,30,3,4,0,0,84,0,employee_20660
46166,Sales & Marketing,region_2,Bachelor's,m,other,1,51,5,19,0,0,40,0,employee_46166
11123,Sales & Marketing,region_29,Master's & above,m,other,1,37,3,7,0,0,54,0,employee_11123
67946,Analytics,region_32,,m,other,1,27,3,2,0,0,88,0,employee_67946
41763,Sales & Marketing,region_26,,m,other,1,43,1,4,0,0,49,0,employee_41763
40628,HR,region_32,Bachelor's,f,other,1,31,3,7,0,0,51,0,employee_40628
61482,Operations,region_7,Master's & above,f,sourcing,2,38,4,9,1,0,65,0,employee_61482
63083,Sales & Marketing,region_2,Master's & above,f,other,1,43,1,10,0,0,45,0,employee_63083
33789,Technology,region_7,Bachelor's,m,sourcing,3,29,3,4,0,0,81,0,employee_33789
3540,Technology,region_22,Master's & above,f,sourcing,1,30,3,2,0,0,79,0,employee_3540
51292,HR,region_2,Bachelor's,f,other,1,49,5,22,1,0,50,0,employee_51292
137,Analytics,region_7,Master's & above,m,other,1,49,4,5,0,0,90,0,employee_137
73204,Sales & Marketing,region_7,Master's & above,m,sourcing,1,36,2,5,0,0,48,0,employee_73204
73753,Procurement,region_10,Master's & above,m,sourcing,1,33,1,3,0,0,71,0,employee_73753
49737,Sales & Marketing,region_22,Master's & above,m,other,3,52,3,25,0,0,49,0,employee_49737
22462,Sales & Marketing,region_32,Bachelor's,f,other,1,29,,1,0,0,53,0,employee_22462
36905,Operations,region_7,Bachelor's,m,other,1,37,3,11,0,0,56,0,employee_36905
16004,Finance,region_22,Below Secondary,m,other,1,25,3,3,0,0,61,0,employee_16004
10002,HR,region_2,Below Secondary,m,sourcing,1,24,,1,1,0,52,0,employee_10002
43176,Technology,region_7,Master's & above,f,referred,1,37,4,13,0,0,79,0,employee_43176
12538,Operations,region_14,Bachelor's,m,other,1,35,5,10,1,0,59,1,employee_12538
56140,Technology,region_13,Bachelor's,f,other,1,33,3,4,1,0,76,1,employee_56140
71196,Procurement,region_2,Bachelor's,f,sourcing,1,33,5,9,1,0,71,0,employee_71196
57893,Technology,region_2,Bachelor's,f,other,1,59,3,28,0,0,78,0,employee_57893
5640,Analytics,region_2,Bachelor's,m,sourcing,1,29,,1,0,0,88,0,employee_5640
41208,Operations,region_2,Bachelor's,f,other,1,38,2,8,0,0,59,0,employee_41208
55857,Operations,region_2,Bachelor's,m,sourcing,1,48,4,13,0,0,57,0,employee_55857
27907,Legal,region_11,Bachelor's,m,other,1,31,3,1,1,0,62,0,employee_27907
5933,Technology,region_5,Master's & above,f,sourcing,1,32,1,5,0,0,77,0,employee_5933
44678,Procurement,region_22,Bachelor's,m,other,3,24,3,2,0,0,63,0,employee_44678
48266,Technology,region_7,Master's & above,m,sourcing,2,37,5,5,1,0,77,0,employee_48266
46639,Sales & Marketing,region_7,Bachelor's,f,sourcing,1,32,5,8,1,0,46,1,employee_46639
21523,Sales & Marketing,region_4,Bachelor's,m,other,1,31,3,2,0,0,48,0,employee_21523
32437,Operations,region_2,Bachelor's,m,sourcing,2,45,3,5,1,1,61,0,employee_32437
65689,Sales & Marketing,region_2,Bachelor's,m,other,1,57,5,6,0,0,45,0,employee_65689
73819,Operations,region_15,Master's & above,m,other,2,39,2,8,0,0,59,0,employee_73819
74019,Procurement,region_2,Master's & above,m,sourcing,1,42,1,4,0,0,70,0,employee_74019
76698,Operations,region_7,Bachelor's,f,other,1,45,3,4,0,1,65,1,employee_76698
70387,Operations,region_30,Master's & above,m,sourcing,1,41,3,3,1,0,61,0,employee_70387
56162,Technology,region_27,Master's & above,f,sourcing,1,41,1,11,0,0,74,0,employee_56162
26260,Sales & Marketing,region_24,Master's & above,m,sourcing,1,34,1,7,0,0,50,0,employee_26260
53188,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,47,5,18,0,0,52,0,employee_53188
34074,Sales & Marketing,region_25,Master's & above,m,sourcing,1,33,5,7,1,0,51,0,employee_34074
38934,Operations,region_22,Master's & above,f,sourcing,1,48,3,15,0,0,69,1,employee_38934
39799,Operations,region_15,Bachelor's,m,other,1,34,4,3,0,0,60,0,employee_39799
40775,Sales & Marketing,region_1,Master's & above,m,other,1,35,5,4,1,0,47,0,employee_40775
41928,Analytics,region_1,Master's & above,m,sourcing,1,35,5,4,1,0,84,0,employee_41928
31364,Technology,region_15,Bachelor's,f,sourcing,2,26,3,2,0,0,79,0,employee_31364
25351,Sales & Marketing,region_14,Master's & above,m,sourcing,1,45,3,17,0,0,49,0,employee_25351
72690,Sales & Marketing,region_9,Master's & above,f,sourcing,1,31,3,1,0,0,54,0,employee_72690
11666,Sales & Marketing,region_34,Bachelor's,m,sourcing,1,30,5,7,0,0,49,0,employee_11666
10167,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,46,1,5,0,0,50,0,employee_10167
43399,Operations,region_2,Bachelor's,f,other,1,60,5,4,1,0,56,0,employee_43399
72916,Operations,region_27,Bachelor's,m,other,1,44,5,11,1,0,55,0,employee_72916
19440,Technology,region_22,Master's & above,m,sourcing,3,35,3,3,0,0,86,0,employee_19440
55444,Sales & Marketing,region_22,Bachelor's,m,sourcing,2,33,2,6,0,0,52,0,employee_55444
10360,Operations,region_6,Bachelor's,m,sourcing,1,38,4,8,1,0,55,0,employee_10360
66637,Technology,region_22,Master's & above,m,sourcing,1,39,3,5,0,0,80,0,employee_66637
63026,Sales & Marketing,region_26,Bachelor's,m,other,1,30,3,2,0,0,50,0,employee_63026
53981,Operations,region_5,Bachelor's,m,sourcing,1,31,,1,1,0,65,0,employee_53981
66248,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,57,4,3,0,0,50,0,employee_66248
73279,Sales & Marketing,region_2,Bachelor's,f,other,1,34,1,7,0,0,50,0,employee_73279
57365,Operations,region_2,Bachelor's,m,other,1,38,3,4,1,0,66,0,employee_57365
36691,Sales & Marketing,region_14,,m,other,1,24,,1,1,0,55,0,employee_36691
31987,Procurement,region_17,Master's & above,m,other,1,45,3,16,0,0,87,1,employee_31987
73265,Sales & Marketing,region_1,Master's & above,m,other,1,40,1,11,0,0,53,0,employee_73265
62530,Procurement,region_32,Bachelor's,m,other,2,32,3,3,0,0,70,0,employee_62530
52716,Sales & Marketing,region_2,Bachelor's,f,sourcing,2,29,3,2,0,0,48,0,employee_52716
12930,Finance,region_2,Bachelor's,f,other,1,39,4,11,0,0,59,0,employee_12930
70371,Analytics,region_13,Bachelor's,m,sourcing,1,32,3,7,0,0,80,0,employee_70371
32774,Operations,region_2,Master's & above,m,other,2,57,4,7,1,0,58,0,employee_32774
78119,Procurement,region_11,Bachelor's,f,other,1,36,3,4,1,0,72,0,employee_78119
50338,Sales & Marketing,region_2,Bachelor's,m,other,1,34,1,5,0,0,46,0,employee_50338
64630,HR,region_22,Master's & above,f,other,1,33,5,7,1,0,50,0,employee_64630
1830,Technology,region_2,Master's & above,m,sourcing,1,39,2,4,1,0,81,0,employee_1830
60743,Finance,region_15,Bachelor's,f,sourcing,2,32,4,8,0,0,59,0,employee_60743
77734,Technology,region_2,Bachelor's,m,referred,1,31,3,6,0,0,77,0,employee_77734
51440,Sales & Marketing,region_22,Bachelor's,m,other,1,31,1,7,1,0,52,0,employee_51440
58579,Procurement,region_22,Bachelor's,f,other,1,25,3,3,0,0,68,0,employee_58579
38123,Sales & Marketing,region_4,Bachelor's,f,sourcing,1,43,5,4,1,0,50,0,employee_38123
57033,Operations,region_2,Bachelor's,m,sourcing,1,25,,1,0,0,65,0,employee_57033
42513,Procurement,region_2,Master's & above,f,other,1,50,1,16,0,0,68,0,employee_42513
29146,Operations,region_22,Master's & above,m,other,3,32,3,4,1,0,64,1,employee_29146
72935,Finance,region_32,Bachelor's,m,sourcing,1,28,3,2,0,0,59,0,employee_72935
16889,Sales & Marketing,region_17,Bachelor's,m,other,1,32,1,5,0,0,51,0,employee_16889
6181,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,34,5,5,0,0,49,0,employee_6181
9025,Operations,region_16,Bachelor's,m,other,1,30,5,4,0,0,55,0,employee_9025
65024,Operations,region_7,Master's & above,f,sourcing,1,33,5,6,0,0,74,1,employee_65024
61874,Procurement,region_7,Master's & above,m,sourcing,2,46,4,19,1,0,70,0,employee_61874
30900,Sales & Marketing,region_12,Bachelor's,m,sourcing,1,35,4,10,1,0,50,1,employee_30900
44381,Operations,region_7,Bachelor's,m,other,1,33,5,8,1,0,59,1,employee_44381
805,Operations,region_22,Bachelor's,m,sourcing,1,30,4,4,0,0,59,0,employee_805
10468,Procurement,region_7,Bachelor's,m,sourcing,2,33,5,4,1,0,71,0,employee_10468
54127,Sales & Marketing,region_13,Bachelor's,m,other,1,28,4,5,0,0,52,0,employee_54127
63027,Technology,region_24,Master's & above,m,other,1,38,3,8,0,0,84,0,employee_63027
26944,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,34,2,7,1,0,49,1,employee_26944
6788,Sales & Marketing,region_2,,f,other,2,40,,1,1,0,51,0,employee_6788
51318,Procurement,region_31,Bachelor's,f,sourcing,2,30,3,5,0,0,73,0,employee_51318
30551,Operations,region_12,Bachelor's,f,sourcing,1,29,2,7,0,0,60,0,employee_30551
74141,R&D,region_26,Bachelor's,m,sourcing,1,30,3,3,0,0,83,0,employee_74141
16399,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,38,4,10,0,0,50,0,employee_16399
10389,Operations,region_7,Bachelor's,m,other,3,40,3,11,0,0,60,0,employee_10389
15369,Analytics,region_22,,f,other,1,29,4,5,0,0,86,0,employee_15369
41337,HR,region_2,Master's & above,f,sourcing,1,53,4,25,0,0,47,0,employee_41337
633,Sales & Marketing,region_17,Bachelor's,f,sourcing,1,26,3,2,0,0,49,0,employee_633
30155,Analytics,region_32,Bachelor's,m,other,2,28,,1,0,0,82,0,employee_30155
59337,Analytics,region_22,Master's & above,m,sourcing,1,26,,1,1,0,84,0,employee_59337
3968,Procurement,region_10,Bachelor's,m,other,1,28,3,4,0,0,65,0,employee_3968
1709,HR,region_7,Bachelor's,f,sourcing,1,30,3,3,0,0,51,0,employee_1709
1588,Operations,region_15,Master's & above,m,other,1,59,4,4,1,0,56,0,employee_1588
573,R&D,region_22,Bachelor's,f,other,1,29,,1,1,0,86,0,employee_573
24750,Technology,region_14,Bachelor's,m,sourcing,1,31,3,4,0,0,83,0,employee_24750
9098,Procurement,region_7,Bachelor's,f,other,1,26,3,2,0,0,69,0,employee_9098
41768,Operations,region_19,Master's & above,f,sourcing,1,37,3,10,0,0,62,0,employee_41768
43660,Operations,region_8,Bachelor's,f,sourcing,1,25,3,1,0,0,62,0,employee_43660
8027,Technology,region_31,Bachelor's,m,other,1,27,2,3,1,0,78,0,employee_8027
15774,Operations,region_2,Master's & above,m,sourcing,1,39,4,10,0,0,60,0,employee_15774
4857,Analytics,region_28,Bachelor's,m,other,1,36,5,3,1,0,91,1,employee_4857
58988,Procurement,region_23,Master's & above,m,other,2,35,5,6,1,0,91,1,employee_58988
54550,Technology,region_8,Bachelor's,f,other,1,28,,1,0,0,81,0,employee_54550
31552,Sales & Marketing,region_21,Bachelor's,m,other,1,30,,1,1,0,50,0,employee_31552
76968,Procurement,region_22,Master's & above,m,sourcing,1,37,5,9,1,0,75,0,employee_76968
73203,Technology,region_28,Master's & above,m,sourcing,2,35,1,9,0,0,80,0,employee_73203
60095,Sales & Marketing,region_28,Master's & above,f,other,1,30,1,5,0,0,54,0,employee_60095
6731,R&D,region_29,Bachelor's,m,sourcing,1,30,5,1,0,0,96,1,employee_6731
39725,Technology,region_2,Bachelor's,m,other,1,45,4,3,0,0,83,0,employee_39725
70021,Procurement,region_23,Master's & above,m,other,1,36,3,7,1,0,71,0,employee_70021
